0;0;23.00;23.00;600;1400
0;0;23.00;23.00;600;1500
0;0;23.00;23.00;600;1600
0;0;23.00;23.00;600;1700
0;0;23.00;23.00;600;1800
0;0;19.10;19.00;600;1400
0;0;19.10;19.00;600;1400
0;0;19.10;19.00;600;1400
0;0;19.10;19.00;650;1400
0;0;19.10;19.00;700;1400
0;0;19.10;19.00;750;1400
0;0;19.10;19.00;800;1400
0;0;19.10;19.00;850;1400
0;0;19.10;19.00;900;1400
0;0;19.10;19.00;950;1400
0;0;19.10;19.00;1000;1400
0;0;19.10;19.00;600;1500
0;0;19.10;19.00;650;1500
0;0;19.10;19.00;700;1500
0;0;19.10;19.00;750;1500
0;0;19.10;19.00;800;1500
0;0;19.10;19.00;850;1500
0;0;19.10;19.00;900;1500
0;0;19.10;19.00;950;1500
0;0;19.10;19.00;1000;1500
0;0;19.10;19.00;600;1600
0;0;19.10;19.00;650;1600
0;0;19.10;19.00;700;1600
0;0;19.10;19.00;750;1600
0;0;19.10;19.00;800;1600
0;0;19.10;19.00;850;1600
0;0;19.10;19.00;900;1600
0;0;19.10;19.00;950;1600
0;0;19.10;19.00;1000;1600
0;0;19.10;19.00;600;1700
0;0;19.10;19.00;650;1700
0;0;19.10;19.00;700;1700
0;0;19.10;19.00;750;1700
0;0;19.10;19.00;800;1700
0;0;19.10;19.00;850;1700
0;0;19.10;19.00;900;1700
0;0;19.10;19.00;950;1700
0;0;19.10;19.00;1000;1700
0;0;19.10;19.00;600;1800
0;0;19.10;19.00;650;1800
0;0;19.10;19.00;700;1800
0;0;19.10;19.00;750;1800
0;0;19.10;19.00;800;1800
0;0;19.10;19.00;850;1800
0;0;19.10;19.00;900;1800
0;0;19.10;19.00;950;1800
0;0;19.10;19.00;1000;1800
0;0;19.10;19.00;600;1900
0;0;19.10;19.00;650;1900
0;0;19.10;19.00;700;1900
0;0;19.10;19.00;750;1900
0;0;19.10;19.00;800;1900
0;0;19.10;19.00;850;1900
0;0;19.10;19.00;900;1900
0;0;19.10;19.00;950;1900
0;0;19.10;19.00;1000;1900
0;0;19.10;19.00;600;2000
0;0;19.10;19.00;650;2000
0;0;19.10;19.00;700;2000
0;0;19.10;19.00;750;2000
0;0;19.10;19.00;800;2000
0;0;19.10;19.00;850;2000
0;0;19.10;19.00;900;2000
0;0;19.10;19.00;950;2000
0;0;19.10;19.00;1000;2000
0;0;19.10;19.00;600;1400
0;0;19.10;19.00;650;1400
0;0;19.10;19.00;700;1400
0;0;19.10;19.00;750;1400
0;0;19.10;19.00;800;1400
0;0;19.10;19.00;850;1400
0;0;19.10;19.00;900;1400
0;0;19.10;19.00;950;1400
0;0;19.10;19.00;1000;1400
0;0;19.10;19.00;600;1500
0;0;19.10;19.00;650;1500
0;0;19.10;19.00;700;1500
0;0;19.10;19.00;750;1500
0;0;19.10;19.00;800;1500
0;0;19.10;19.00;850;1500
0;0;19.10;19.00;900;1500
0;0;19.10;19.00;950;1500
0;0;19.10;19.00;1000;1500
0;0;19.10;19.00;600;1600
0;0;19.10;19.00;650;1600
0;0;19.10;19.00;700;1600
0;0;19.10;19.00;750;1600
0;0;19.10;19.00;800;1600
0;0;19.10;19.00;850;1600
0;0;19.10;19.00;900;1600
0;0;19.10;19.00;950;1600
0;0;19.10;19.00;1000;1600
0;0;19.10;19.00;600;1700
0;0;19.10;19.00;650;1700
0;0;19.10;19.00;700;1700
0;0;19.10;19.00;750;1700
0;0;19.10;19.00;800;1700
0;0;19.10;19.00;850;1700
0;0;19.10;19.00;900;1700
0;0;19.10;19.00;950;1700
0;0;19.10;19.00;1000;1700
0;0;19.10;19.00;600;1800
0;0;19.10;19.00;650;1800
0;0;19.10;19.00;700;1800
0;0;19.10;19.00;750;1800
0;0;19.10;19.00;800;1800
0;0;19.10;19.00;850;1800
0;0;19.10;19.00;900;1800
0;0;19.10;19.00;950;1800
0;0;19.10;19.00;1000;1800
0;0;19.10;19.00;600;1900
0;0;19.10;19.00;650;1900
0;0;19.10;19.00;700;1900
0;0;19.10;19.00;750;1900
0;0;19.10;19.00;800;1900
0;0;19.10;19.00;850;1900
0;0;19.10;19.00;900;1900
0;0;19.10;19.00;950;1900
0;0;19.10;19.00;1000;1900
0;0;19.10;19.00;600;2000
0;0;19.10;19.00;650;2000
0;0;19.10;19.00;700;2000
0;0;19.10;19.00;750;2000
0;0;19.10;19.00;800;2000
0;0;19.10;19.00;850;2000
0;0;19.10;19.00;900;2000
0;0;19.10;19.00;950;2000
0;0;19.10;19.00;1000;2000
0;0;19.10;19.00;600;1400
0;0;19.10;19.00;650;1400
0;0;19.10;19.00;700;1400
0;0;19.10;19.00;750;1400
0;0;19.10;19.00;800;1400
0;0;19.10;19.00;850;1400
0;0;19.10;19.00;900;1400
0;0;19.10;19.00;950;1400
0;0;19.10;19.00;1000;1400
0;0;19.10;19.00;600;1500
0;0;19.10;19.00;650;1500
0;0;19.10;19.00;700;1500
0;0;19.10;19.00;750;1500
0;0;19.10;19.00;800;1500
0;0;19.10;19.00;850;1500
0;0;19.10;19.00;900;1500
0;0;19.10;19.00;950;1500
0;0;19.10;19.00;1000;1500
0;0;19.10;19.00;600;1600
0;0;19.10;19.00;650;1600
0;0;19.10;19.00;700;1600
0;0;19.10;19.00;750;1600
0;0;19.10;19.00;800;1600
0;0;19.10;19.00;850;1600
0;0;19.10;19.00;900;1600
0;0;19.10;19.00;950;1600
0;0;19.10;19.00;1000;1600
0;0;19.10;19.00;600;1700
0;0;19.10;19.00;650;1700
0;0;19.10;19.00;700;1700
0;0;19.10;19.00;750;1700
0;0;19.10;19.00;800;1700
0;0;19.10;19.00;850;1700
0;0;19.10;19.00;900;1700
0;0;19.10;19.00;950;1700
0;0;19.10;19.00;1000;1700
0;0;19.10;19.00;600;1800
0;0;19.10;19.00;650;1800
0;0;19.10;19.00;700;1800
0;0;19.10;19.00;750;1800
0;0;19.10;19.00;800;1800
0;0;19.10;19.00;850;1800
0;0;19.10;19.00;900;1800
0;0;19.10;19.00;950;1800
0;0;19.10;19.00;1000;1800
0;0;19.10;19.00;600;1900
0;0;19.10;19.00;650;1900
0;0;19.10;19.00;700;1900
0;0;19.10;19.00;750;1900
0;0;19.10;19.00;800;1900
0;0;19.10;19.00;850;1900
0;0;19.10;19.00;900;1900
0;0;19.10;19.00;950;1900
0;0;19.10;19.00;1000;1900
0;0;19.10;19.00;600;2000
0;0;19.10;19.00;650;2000
0;0;19.10;19.00;700;2000
0;0;19.10;19.00;750;2000
0;0;19.10;19.00;800;2000
0;0;19.10;19.00;850;2000
0;0;19.10;19.00;900;2000
0;0;19.10;19.00;950;2000
0;0;19.10;19.00;1000;2000
0;0;19.10;19.00;600;1400
0;0;19.10;19.00;650;1400
0;0;19.10;19.00;700;1400
0;0;19.10;19.00;750;1400
0;0;19.10;19.00;800;1400
0;0;19.10;19.00;850;1400
0;0;19.10;19.00;900;1400
0;0;19.10;19.00;950;1400
0;0;19.10;19.00;1000;1400
0;0;19.10;19.00;600;1500
0;0;19.10;19.00;650;1500
0;0;19.10;19.00;700;1500
0;0;19.10;19.00;750;1500
0;0;19.10;19.00;800;1500
0;0;19.10;19.00;850;1500
0;0;19.10;19.00;900;1500
0;0;19.10;19.00;950;1500
0;0;19.10;19.00;1000;1500
0;0;19.10;19.00;600;1600
0;0;19.10;19.00;650;1600
0;0;19.10;19.00;700;1600
0;0;19.10;19.00;750;1600
0;0;19.10;19.00;800;1600
0;0;19.10;19.00;850;1600
0;0;19.10;19.00;900;1600
0;0;19.10;19.00;950;1600
0;0;19.10;19.00;1000;1600
0;0;19.10;19.00;600;1700
0;0;19.10;19.00;650;1700
0;0;19.10;19.00;700;1700
0;0;19.10;19.00;750;1700
0;0;19.10;19.00;800;1700
0;0;19.10;19.00;850;1700
0;0;19.10;19.00;900;1700
0;0;19.10;19.00;950;1700
0;0;19.10;19.00;1000;1700
0;0;19.10;19.00;600;1800
0;0;19.10;19.00;650;1800
0;0;19.10;19.00;700;1800
0;0;19.10;19.00;750;1800
0;0;19.10;19.00;800;1800
0;0;19.10;19.00;850;1800
0;0;19.10;19.00;900;1800
0;0;19.10;19.00;950;1800
0;0;19.10;19.00;1000;1800
0;0;19.10;19.00;600;1900
0;0;19.10;19.00;650;1900
0;0;19.10;19.00;700;1900
0;0;19.10;19.00;750;1900
0;0;19.10;19.00;800;1900
0;0;19.10;19.00;850;1900
0;0;19.10;19.00;900;1900
0;0;19.10;19.00;950;1900
0;0;19.10;19.00;1000;1900
0;0;19.10;19.00;600;2000
0;0;19.10;19.00;650;2000
0;0;19.10;19.00;700;2000
0;0;19.10;19.00;750;2000
0;0;19.10;19.00;800;2000
0;0;19.10;19.00;850;2000
0;0;19.10;19.00;900;2000
0;0;19.10;19.00;950;2000
0;0;19.10;19.00;1000;2000
0;0;19.10;19.00;600;1400
0;0;19.10;19.00;650;1400
0;0;19.10;19.00;700;1400
0;0;19.10;19.00;750;1400
0;0;19.10;19.00;800;1400
0;0;19.10;19.00;850;1400
0;0;19.10;19.00;900;1400
0;0;19.10;19.00;950;1400
0;0;19.10;19.00;1000;1400
0;0;19.10;19.00;600;1500
0;0;19.10;19.00;650;1500
0;0;19.10;19.00;700;1500
0;0;19.10;19.00;750;1500
0;0;19.10;19.00;800;1500
0;0;19.10;19.00;850;1500
0;0;19.10;19.00;900;1500
0;0;19.10;19.00;950;1500
0;0;19.10;19.00;1000;1500
0;0;19.10;19.00;600;1600
0;0;19.10;19.00;650;1600
0;0;19.10;19.00;700;1600
0;0;19.10;19.00;750;1600
0;0;19.10;19.00;800;1600
0;0;19.10;19.00;850;1600
0;0;19.10;19.00;900;1600
0;0;19.10;19.00;950;1600
0;0;19.10;19.00;1000;1600
0;0;19.10;19.00;600;1700
0;0;19.10;19.00;650;1700
0;0;19.10;19.00;700;1700
0;0;19.10;19.00;750;1700
0;0;19.10;19.00;800;1700
0;0;19.10;19.00;850;1700
0;0;19.10;19.00;900;1700
0;0;19.10;19.00;950;1700
0;0;19.10;19.00;1000;1700
0;0;19.10;19.00;600;1800
0;0;19.10;19.00;650;1800
0;0;19.10;19.00;700;1800
0;0;19.10;19.00;750;1800
0;0;19.10;19.00;800;1800
0;0;19.10;19.00;850;1800
0;0;19.10;19.00;900;1800
0;0;19.10;19.00;950;1800
0;0;19.10;19.00;1000;1800
0;0;19.10;19.00;600;1900
0;0;19.10;19.00;650;1900
0;0;19.10;19.00;700;1900
0;0;19.10;19.00;750;1900
0;0;19.10;19.00;800;1900
0;0;19.10;19.00;850;1900
0;0;19.10;19.00;900;1900
0;0;19.10;19.00;950;1900
0;0;19.10;19.00;1000;1900
0;0;19.10;19.00;600;2000
0;0;19.10;19.00;650;2000
0;0;19.10;19.00;700;2000
0;0;19.10;19.00;750;2000
0;0;19.10;19.00;800;2000
0;0;19.10;19.00;850;2000
0;0;19.10;19.00;900;2000
0;0;19.10;19.00;950;2000
0;0;19.10;19.00;1000;2000
0;0;19.10;19.00;600;1400
0;0;19.10;19.00;650;1400
0;0;19.10;19.00;700;1400
0;0;19.10;19.00;750;1400
0;0;19.10;19.00;800;1400
0;0;19.10;19.00;850;1400
0;0;19.10;19.00;900;1400
0;0;19.10;19.00;950;1400
0;0;19.10;19.00;1000;1400
0;0;19.10;19.00;600;1500
0;0;19.10;19.00;650;1500
0;0;19.10;19.00;700;1500
0;0;19.10;19.00;750;1500
0;0;19.10;19.00;800;1500
0;0;19.10;19.00;850;1500
0;0;19.10;19.00;900;1500
0;0;19.10;19.00;950;1500
0;0;19.10;19.00;1000;1500
0;0;19.10;19.00;600;1600
0;0;19.10;19.00;650;1600
0;0;19.10;19.00;700;1600
0;0;19.10;19.00;750;1600
0;0;19.10;19.00;800;1600
0;0;19.10;19.00;850;1600
0;0;19.10;19.00;900;1600
0;0;19.10;19.00;950;1600
0;0;19.10;19.00;1000;1600
0;0;19.10;19.00;600;1700
0;0;19.10;19.00;650;1700
0;0;19.10;19.00;700;1700
0;0;19.10;19.00;750;1700
0;0;19.10;19.00;800;1700
0;0;19.10;19.00;850;1700
0;0;19.10;19.00;900;1700
0;0;19.10;19.00;950;1700
0;0;19.10;19.00;1000;1700
0;0;19.10;19.00;600;1800
0;0;19.10;19.00;650;1800
0;0;19.10;19.00;700;1800
0;0;19.10;19.00;750;1800
0;0;19.10;19.00;800;1800
0;0;19.10;19.00;850;1800
0;0;19.10;19.00;900;1800
0;0;19.10;19.00;950;1800
0;0;19.10;19.00;1000;1800
0;0;19.10;19.00;600;1900
0;0;19.10;19.00;650;1900
0;0;19.10;19.00;700;1900
0;0;19.10;19.00;750;1900
0;0;19.10;19.00;800;1900
0;0;19.10;19.00;850;1900
0;0;19.10;19.00;900;1900
0;0;19.10;19.00;950;1900
0;0;19.10;19.00;1000;1900
0;0;19.10;19.00;600;2000
0;0;19.10;19.00;650;2000
0;0;19.10;19.00;700;2000
0;0;19.10;19.00;750;2000
0;0;19.10;19.00;800;2000
0;0;19.10;19.00;850;2000
0;0;19.10;19.00;900;2000
0;0;19.10;19.00;950;2000
0;0;19.10;19.00;1000;2000
0;0;19.10;19.00;10;1400
0;0;19.10;19.00;11;1400
0;0;19.10;19.00;12;1400
0;0;19.10;19.00;13;1400
0;0;19.10;19.00;14;1400
0;0;19.10;19.00;15;1400
0;0;19.10;19.00;16;1400
0;0;19.10;19.00;17;1400
0;0;19.10;19.00;18;1400
0;0;19.10;19.00;19;1400
0;0;19.10;19.00;20;1400
0;0;19.10;19.00;21;1400
0;0;19.10;19.00;22;1400
0;0;19.10;19.00;23;1400
0;0;19.10;19.00;24;1400
0;0;19.10;19.00;25;1400
0;0;19.10;19.00;10;1500
0;0;19.10;19.00;11;1500
0;0;19.10;19.00;12;1500
0;0;19.10;19.00;13;1500
0;0;19.10;19.00;14;1500
0;0;19.10;19.00;15;1500
0;0;19.10;19.00;16;1500
0;0;19.10;19.00;17;1500
0;0;19.10;19.00;18;1500
0;0;19.10;19.00;19;1500
0;0;19.10;19.00;20;1500
0;0;19.10;19.00;21;1500
0;0;19.10;19.00;22;1500
0;0;19.10;19.00;23;1500
0;0;19.10;19.00;24;1500
0;0;19.10;19.00;25;1500
0;0;19.10;19.00;10;1600
0;0;19.10;19.00;11;1600
0;0;19.10;19.00;12;1600
0;0;19.10;19.00;13;1600
0;0;19.10;19.00;14;1600
0;0;19.10;19.00;15;1600
0;0;19.10;19.00;16;1600
0;0;19.10;19.00;17;1600
0;0;19.10;19.00;18;1600
0;0;19.10;19.00;19;1600
0;0;19.10;19.00;20;1600
0;0;19.10;19.00;21;1600
0;0;19.10;19.00;22;1600
0;0;19.10;19.00;23;1600
0;0;19.10;19.00;24;1600
0;0;19.10;19.00;25;1600
0;0;19.10;19.00;10;1700
0;0;19.10;19.00;11;1700
0;0;19.10;19.00;12;1700
0;0;19.10;19.00;13;1700
0;0;19.10;19.00;14;1700
0;0;19.10;19.00;15;1700
0;0;19.10;19.00;16;1700
0;0;19.10;19.00;17;1700
0;0;19.10;19.00;18;1700
0;0;19.10;19.00;19;1700
0;0;19.10;19.00;20;1700
0;0;19.10;19.00;21;1700
0;0;19.10;19.00;22;1700
0;0;19.10;19.00;23;1700
0;0;19.10;19.00;24;1700
0;0;19.10;19.00;25;1700
0;0;19.10;19.00;10;1800
0;0;19.10;19.00;11;1800
0;0;19.10;19.00;12;1800
0;0;19.10;19.00;13;1800
0;0;19.10;19.00;14;1800
0;0;19.10;19.00;15;1800
0;0;19.10;19.00;16;1800
0;0;19.10;19.00;17;1800
0;0;19.10;19.00;18;1800
0;0;19.10;19.00;19;1800
0;0;19.10;19.00;20;1800
0;0;19.10;19.00;21;1800
0;0;19.10;19.00;22;1800
0;0;19.10;19.00;23;1800
0;0;19.10;19.00;24;1800
0;0;19.10;19.00;25;1800
0;0;19.10;19.00;10;1900
0;0;19.10;19.00;11;1900
0;0;19.10;19.00;12;1900
0;0;19.10;19.00;13;1900
0;0;19.10;19.00;14;1900
0;0;19.10;19.00;15;1900
0;0;19.10;19.00;16;1900
0;0;19.10;19.00;17;1900
0;0;19.10;19.00;18;1900
0;0;19.10;19.00;19;1900
0;0;19.10;19.00;20;1900
0;0;19.10;19.00;21;1900
0;0;19.10;19.00;22;1900
0;0;19.10;19.00;23;1900
0;0;19.10;19.00;24;1900
0;0;19.10;19.00;25;1900
0;0;19.10;19.00;10;2000
0;0;19.10;19.00;11;2000
0;0;19.10;19.00;12;2000
0;0;19.10;19.00;13;2000
0;0;19.10;19.00;14;2000
0;0;19.10;19.00;15;2000
0;0;19.10;19.00;16;2000
0;0;19.10;19.00;17;2000
0;0;19.10;19.00;18;2000
0;0;19.10;19.00;19;2000
0;0;19.10;19.00;20;2000
0;0;19.10;19.00;21;2000
0;0;19.10;19.00;22;2000
0;0;19.10;19.00;23;2000
0;0;19.10;19.00;24;2000
0;0;19.10;19.00;25;2000
0;0;19.10;19.00;10;1400
0;0;19.10;19.00;11;1400
0;0;19.10;19.00;12;1400
0;0;19.10;19.00;13;1400
0;0;19.10;19.00;14;1400
0;0;19.10;19.00;15;1400
0;0;19.10;19.00;16;1400
0;0;19.10;19.00;17;1400
0;0;19.10;19.00;18;1400
0;0;19.10;19.00;19;1400
0;0;19.10;19.00;20;1400
0;0;19.10;19.00;21;1400
0;0;19.10;19.00;22;1400
0;0;19.10;19.00;23;1400
0;0;19.10;19.00;24;1400
0;0;19.10;19.00;25;1400
0;0;19.10;19.00;10;1500
0;0;19.10;19.00;11;1500
0;0;19.10;19.00;12;1500
0;0;19.10;19.00;13;1500
0;0;19.10;19.00;14;1500
0;0;19.10;19.00;15;1500
0;0;19.10;19.00;16;1500
0;0;19.10;19.00;17;1500
0;0;19.10;19.00;18;1500
0;0;19.10;19.00;19;1500
0;0;19.10;19.00;20;1500
0;0;19.10;19.00;21;1500
0;0;19.10;19.00;22;1500
0;0;19.10;19.00;23;1500
0;0;19.10;19.00;24;1500
0;0;19.10;19.00;25;1500
0;0;19.10;19.00;10;1600
0;0;19.10;19.00;11;1600
0;0;19.10;19.00;12;1600
0;0;19.10;19.00;13;1600
0;0;19.10;19.00;14;1600
0;0;19.10;19.00;15;1600
0;0;19.10;19.00;16;1600
0;0;19.10;19.00;17;1600
0;0;19.10;19.00;18;1600
0;0;19.10;19.00;19;1600
0;0;19.10;19.00;20;1600
0;0;19.10;19.00;21;1600
0;0;19.10;19.00;22;1600
0;0;19.10;19.00;23;1600
0;0;19.10;19.00;24;1600
0;0;19.10;19.00;25;1600
0;0;19.10;19.00;10;1700
0;0;19.10;19.00;11;1700
0;0;19.10;19.00;12;1700
0;0;19.10;19.00;13;1700
0;0;19.10;19.00;14;1700
0;0;19.10;19.00;15;1700
0;0;19.10;19.00;16;1700
0;0;19.10;19.00;17;1700
0;0;19.10;19.00;18;1700
0;0;19.10;19.00;19;1700
0;0;19.10;19.00;20;1700
0;0;19.10;19.00;21;1700
0;0;19.10;19.00;22;1700
0;0;19.10;19.00;23;1700
0;0;19.10;19.00;24;1700
0;0;19.10;19.00;25;1700
0;0;19.10;19.00;10;1800
0;0;19.10;19.00;11;1800
0;0;19.10;19.00;12;1800
0;0;19.10;19.00;13;1800
0;0;19.10;19.00;14;1800
0;0;19.10;19.00;15;1800
0;0;19.10;19.00;16;1800
0;0;19.10;19.00;17;1800
0;0;19.10;19.00;18;1800
0;0;19.10;19.00;19;1800
0;0;19.10;19.00;20;1800
0;0;19.10;19.00;21;1800
0;0;19.10;19.00;22;1800
0;0;19.10;19.00;23;1800
0;0;19.10;19.00;24;1800
0;0;19.10;19.00;25;1800
0;0;19.10;19.00;10;1900
0;0;19.10;19.00;11;1900
0;0;19.10;19.00;12;1900
0;0;19.10;19.00;13;1900
0;0;19.10;19.00;14;1900
0;0;19.10;19.00;15;1900
0;0;19.10;19.00;16;1900
0;0;19.10;19.00;17;1900
0;0;19.10;19.00;18;1900
0;0;19.10;19.00;19;1900
0;0;19.10;19.00;20;1900
0;0;19.10;19.00;21;1900
0;0;19.10;19.00;22;1900
0;0;19.10;19.00;23;1900
0;0;19.10;19.00;24;1900
0;0;19.10;19.00;25;1900
0;0;19.10;19.00;10;2000
0;0;19.10;19.00;11;2000
0;0;19.10;19.00;12;2000
0;0;19.10;19.00;13;2000
0;0;19.10;19.00;14;2000
0;0;19.10;19.00;15;2000
0;0;19.10;19.00;16;2000
0;0;19.10;19.00;17;2000
0;0;19.10;19.00;18;2000
0;0;19.10;19.00;19;2000
0;0;19.10;19.00;20;2000
0;0;19.10;19.00;21;2000
0;0;19.10;19.00;22;2000
0;0;19.10;19.00;23;2000
0;0;19.10;19.00;24;2000
0;0;19.10;19.00;25;2000
17;59;29.83;23.00;10;1400
