2;1;0;0;0.71;0.50;NaN;NaN;600;800
2;1;0;0;0.71;0.50;NaN;NaN;650;800
2;1;0;0;0.71;0.50;NaN;NaN;700;800
2;1;0;0;0.71;0.50;NaN;NaN;750;800
2;1;0;0;0.71;0.50;NaN;NaN;800;800
2;1;0;0;0.71;0.50;NaN;NaN;850;800
2;1;0;0;0.71;0.50;NaN;NaN;900;800
2;1;0;0;0.71;0.50;NaN;NaN;950;800
2;1;0;0;0.71;0.50;NaN;NaN;1000;800
2;1;0;0;0.71;0.50;NaN;NaN;600;850
2;1;0;0;0.71;0.50;NaN;NaN;650;850
2;1;0;0;0.71;0.50;NaN;NaN;700;850
2;1;0;0;0.71;0.50;NaN;NaN;750;850
2;1;0;0;0.71;0.50;NaN;NaN;800;850
2;1;0;0;0.71;0.50;NaN;NaN;850;850
2;1;0;0;0.71;0.50;NaN;NaN;900;850
2;1;0;0;0.71;0.50;NaN;NaN;950;850
2;1;0;0;0.71;0.50;NaN;NaN;1000;850
2;1;0;0;0.71;0.50;NaN;NaN;600;900
2;1;0;0;0.71;0.50;NaN;NaN;650;900
2;1;0;0;0.71;0.50;NaN;NaN;700;900
2;1;0;0;0.71;0.50;NaN;NaN;750;900
2;1;0;0;0.71;0.50;NaN;NaN;800;900
2;1;0;0;0.71;0.50;NaN;NaN;850;900
2;1;0;0;0.71;0.50;NaN;NaN;900;900
2;1;0;0;0.71;0.50;NaN;NaN;950;900
2;1;0;0;0.71;0.50;NaN;NaN;1000;900
2;1;0;0;0.71;0.50;NaN;NaN;600;950
2;1;0;0;0.71;0.50;NaN;NaN;650;950
2;1;0;0;0.71;0.50;NaN;NaN;700;950
2;1;0;0;0.71;0.50;NaN;NaN;750;950
2;1;0;0;0.71;0.50;NaN;NaN;800;950
2;1;0;0;0.71;0.50;NaN;NaN;850;950
2;1;0;0;0.71;0.50;NaN;NaN;900;950
2;1;0;0;0.71;0.50;NaN;NaN;950;950
2;1;0;0;0.71;0.50;NaN;NaN;1000;950
2;1;0;0;0.71;0.50;NaN;NaN;600;1000
2;1;0;0;0.71;0.50;NaN;NaN;650;1000
2;1;0;0;0.71;0.50;NaN;NaN;700;1000
2;1;0;0;0.71;0.50;NaN;NaN;750;1000
2;1;0;0;0.71;0.50;NaN;NaN;800;1000
2;1;0;0;0.71;0.50;NaN;NaN;850;1000
2;1;0;0;0.71;0.50;NaN;NaN;900;1000
2;1;0;0;0.71;0.50;NaN;NaN;950;1000
2;1;0;0;0.71;0.50;NaN;NaN;1000;1000
2;1;0;0;0.71;0.50;NaN;NaN;600;1050
2;1;0;0;0.71;0.50;NaN;NaN;650;1050
2;1;0;0;0.71;0.50;NaN;NaN;700;1050
2;1;0;0;0.71;0.50;NaN;NaN;750;1050
2;1;0;0;0.71;0.50;NaN;NaN;800;1050
2;1;0;0;0.71;0.50;NaN;NaN;850;1050
2;1;0;0;0.71;0.50;NaN;NaN;900;1050
2;1;0;0;0.71;0.50;NaN;NaN;950;1050
2;1;0;0;0.71;0.50;NaN;NaN;1000;1050
2;1;0;0;0.71;0.50;NaN;NaN;600;1100
2;1;0;0;0.71;0.50;NaN;NaN;650;1100
2;1;0;0;0.71;0.50;NaN;NaN;700;1100
2;1;0;0;0.71;0.50;NaN;NaN;750;1100
2;1;0;0;0.71;0.50;NaN;NaN;800;1100
2;1;0;0;0.71;0.50;NaN;NaN;850;1100
2;1;0;0;0.71;0.50;NaN;NaN;900;1100
2;1;0;0;0.71;0.50;NaN;NaN;950;1100
2;1;0;0;0.71;0.50;NaN;NaN;1000;1100
2;1;0;0;0.71;0.50;NaN;NaN;600;1150
2;1;0;0;0.71;0.50;NaN;NaN;650;1150
2;1;0;0;0.71;0.50;NaN;NaN;700;1150
2;1;0;0;0.71;0.50;NaN;NaN;750;1150
2;1;0;0;0.71;0.50;NaN;NaN;800;1150
2;1;0;0;0.71;0.50;NaN;NaN;850;1150
2;1;0;0;0.71;0.50;NaN;NaN;900;1150
2;1;0;0;0.71;0.50;NaN;NaN;950;1150
2;1;0;0;0.71;0.50;NaN;NaN;1000;1150
2;1;0;0;0.71;0.50;NaN;NaN;600;1200
2;1;0;0;0.71;0.50;NaN;NaN;650;1200
2;1;0;0;0.71;0.50;NaN;NaN;700;1200
2;1;0;0;0.71;0.50;NaN;NaN;750;1200
2;1;0;0;0.71;0.50;NaN;NaN;800;1200
2;1;0;0;0.71;0.50;NaN;NaN;850;1200
2;1;0;0;0.71;0.50;NaN;NaN;900;1200
2;1;0;0;0.71;0.50;NaN;NaN;950;1200
2;1;0;0;0.71;0.50;NaN;NaN;1000;1200
