	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
0	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	800	900
1	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	850	900
2	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	900	900
3	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	950	900
4	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	1000	900
5	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	800	950
6	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	850	950
7	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	900	950
8	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	950	950
9	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	1000	950
10	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	800	1000
11	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	850	1000
12	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	900	1000
13	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	950	1000
14	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	1000	1000
15	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	800	1050
16	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	850	1050
17	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	900	1050
18	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	950	1050
19	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	1000	1050
20	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	800	1100
21	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	850	1100
22	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	900	1100
23	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	950	1100
24	7	6	12	5	5.00	4.00	85.71428571428572	41.666666666666664	1000	1100
