10;12;1.58;1.50;25;1200
10;12;1.58;1.50;26;1200
9;11;0.71;0.50;27;1200
7;9;1.58;1.50;28;1200
7;7;2.55;2.50;29;1200
6;6;3.54;3.50;30;1200
5;6;4.00;4.00;31;1200
5;6;4.00;4.00;32;1200
4;6;4.53;4.50;33;1200
10;12;1.58;1.50;25;1250
10;12;1.58;1.50;26;1250
9;11;0.71;0.50;27;1250
7;9;1.58;1.50;28;1250
7;7;2.55;2.50;29;1250
6;6;3.54;3.50;30;1250
5;6;4.00;4.00;31;1250
5;6;4.00;4.00;32;1250
4;6;4.53;4.50;33;1250
10;12;1.58;1.50;25;1300
10;12;1.58;1.50;26;1300
9;11;0.71;0.50;27;1300
7;9;1.58;1.50;28;1300
7;7;2.55;2.50;29;1300
6;6;3.54;3.50;30;1300
5;6;4.00;4.00;31;1300
5;6;4.00;4.00;32;1300
4;6;4.53;4.50;33;1300
10;12;1.58;1.50;25;1350
10;12;1.58;1.50;26;1350
9;11;0.71;0.50;27;1350
7;9;1.58;1.50;28;1350
7;7;2.55;2.50;29;1350
6;6;3.54;3.50;30;1350
5;6;4.00;4.00;31;1350
5;6;4.00;4.00;32;1350
4;6;4.53;4.50;33;1350
10;12;1.58;1.50;25;1400
10;12;1.58;1.50;26;1400
9;11;0.71;0.50;27;1400
7;9;1.58;1.50;28;1400
7;7;2.55;2.50;29;1400
6;6;3.54;3.50;30;1400
5;6;4.00;4.00;31;1400
5;6;4.00;4.00;32;1400
4;6;4.53;4.50;33;1400
10;12;1.58;1.50;25;1450
10;12;1.58;1.50;26;1450
9;11;0.71;0.50;27;1450
7;9;1.58;1.50;28;1450
7;7;2.55;2.50;29;1450
6;6;3.54;3.50;30;1450
5;6;4.00;4.00;31;1450
5;6;4.00;4.00;32;1450
4;6;4.53;4.50;33;1450
10;12;1.58;1.50;25;1500
10;12;1.58;1.50;26;1500
9;11;0.71;0.50;27;1500
7;9;1.58;1.50;28;1500
7;7;2.55;2.50;29;1500
6;6;3.54;3.50;30;1500
5;6;4.00;4.00;31;1500
5;6;4.00;4.00;32;1500
4;6;4.53;4.50;33;1500
10;12;1.58;1.50;25;1550
10;12;1.58;1.50;26;1550
9;11;0.71;0.50;27;1550
7;9;1.58;1.50;28;1550
7;7;2.55;2.50;29;1550
6;6;3.54;3.50;30;1550
5;6;4.00;4.00;31;1550
5;6;4.00;4.00;32;1550
4;6;4.53;4.50;33;1550
10;12;1.58;1.50;25;1600
10;12;1.58;1.50;26;1600
9;11;0.71;0.50;27;1600
7;9;1.58;1.50;28;1600
7;7;2.55;2.50;29;1600
6;6;3.54;3.50;30;1600
5;6;4.00;4.00;31;1600
5;6;4.00;4.00;32;1600
4;6;4.53;4.50;33;1600
